"EXP","EXPID","ID","ELIC","P1","P2","RTIME","OUT","CF_OUT","CHOICE","CORRECT_CHOICE","TEST","TRIAL","COND","CONT1","CONT2","SYML","SYMR","LR","REW","SESSION","OP1","OP2","EV1","EV2","CATCH","INV","CTIME","DIST","PLOT","DBTIME"
"TestNofixed","1924330878","Bob3","0","0.3","0.8","1409","1","-1","2","1","1","68","-1","3","8","0.6","12","0","41","0","1","0","-0.4","0.6","0","1","593152","-1","-1","18:58:26"
"TestNofixed","8717803471","Bob7","0","0.3","0.9","1369","1","1","2","1","1","68","-1","3","9","0.8","11","0","31","0","1","0","-0.4","0.8","0","1","592318","-1","-1","18:58:26"
"TestNofixed","9222120436","Bob10","0","0.3","1","1414","1","-1","2","1","1","69","-1","3","10","5","1","1","64","0","1","0","-0.4","1","0","0","595433","-1","-1","18:58:26"
"TestNofixed","5397182363","Bob9","0","0.3","0.9","1393","1","-1","2","1","1","69","-1","3","9","9","0.8","1","70","0","1","0","-0.4","0.8","0","0","596267","-1","-1","18:58:26"
"TestNofixed","8075390860","Bob2","0","0.3","1","1361","1","-1","2","1","1","68","-1","3","10","5","1","1","37","0","1","0","-0.4","1","0","0","593165","-1","-1","18:58:26"
"TestNofixed","2796802837","Bob11","0","0.3","0.8","1406","1","-1","2","1","1","68","-1","3","8","0.6","16","0","39","0","1","0","-0.4","0.6","0","1","596793","-1","-1","18:58:27"
"TestNofixed","6102502672","Bob18","0","0.6","0","1411","1","-1","1","1","1","68","-1","6","0","-1","3","1","79","0","1","0","0.2","-1","0","1","593505","-1","-1","18:58:27"
"TestNofixed","5347507835","Bob16","0","0.3","1","1326","1","-1","2","1","1","68","-1","3","10","1","3","0","63","0","1","0","-0.4","1","0","1","594997","-1","-1","18:58:27"
"TestNofixed","3903750118","Bob5","0","0.3","0.9","1415","1","-1","2","1","1","69","-1","3","9","0.8","13","0","54","0","1","0","-0.4","0.8","0","1","596222","-1","-1","18:58:28"
"TestNofixed","7946298863","Bob17","0","0.3","0.8","1324","1","1","2","1","1","68","-1","3","8","6","0.6","1","51","0","1","0","-0.4","0.6","0","0","594078","-1","-1","18:58:28"
"TestNofixed","4875751616","Bob15","0","0.3","1","1404","1","-1","2","1","1","68","-1","3","10","6","1","1","37","0","1","0","-0.4","1","0","0","594066","-1","-1","18:58:28"
"TestNofixed","3770375042","Bob1","0","0.6","0","1412","1","-1","1","1","1","69","-1","6","0","-1","14","1","48","0","1","0","0.2","-1","0","1","597543","-1","-1","18:58:28"
"TestNofixed","714591089","Bob8","0","0.6","0","1366","1","-1","1","1","1","69","-1","6","0","-1","17","1","44","0","1","0","0.2","-1","0","1","597031","-1","-1","18:58:28"
"TestNofixed","4458819482","Bob4","0","0.3","0.9","1394","1","-1","2","1","1","69","-1","3","9","0.8","2","0","56","0","1","0","-0.4","0.8","0","1","596207","-1","-1","18:58:28"
"TestNofixed","1980223943","Bob0","0","0.6","0.1","1325","-1","-1","1","1","1","69","-1","6","1","-0.8","9","1","34","0","1","0","0.2","-0.8","0","1","596039","-1","-1","18:58:28"
"TestNofixed","9231069906","Bob13","0","0.6","0.1","1469","-1","-1","1","1","1","69","-1","6","1","12","-0.8","0","66","0","1","0","0.2","-0.8","0","0","595999","-1","-1","18:58:28"
"TestNofixed","8390723966","Bob19","0","0.3","0.8","1358","-1","-1","2","1","1","69","-1","3","8","2","0.6","1","50","0","1","0","-0.4","0.6","0","0","596369","-1","-1","18:58:29"
"TestNofixed","5025811289","Bob6","0","0.6","0","1362","-1","-1","1","1","1","69","-1","6","0","7","-1","0","60","0","1","0","0.2","-1","0","0","598161","-1","-1","18:58:29"
"TestNofixed","5419614958","Bob14","0","0.6","0","1386","1","-1","1","1","1","69","-1","6","0","16","-1","0","28","0","1","0","0.2","-1","0","0","597155","-1","-1","18:58:29"
"TestNofixed","4400324193","Bob12","0","0.6","0.1","1449","1","-1","1","1","1","69","-1","6","1","-0.8","11","1","50","0","1","0","0.2","-0.8","0","1","598684","-1","-1","18:58:29"
"TestNofixed","1924330878","Bob3","0","0.3","0.9","1369","1","-1","2","1","1","69","-1","3","9","12","0.8","1","42","0","1","0","-0.4","0.8","0","0","596446","-1","-1","18:58:29"
"TestNofixed","8717803471","Bob7","0","0.3","1","1439","1","-1","2","1","1","69","-1","3","10","11","1","1","32","0","1","0","-0.4","1","0","0","595664","-1","-1","18:58:29"
"TestNofixed","9222120436","Bob10","0","0.6","0","1508","1","-1","1","1","1","70","-1","6","0","-1","16","1","65","0","1","0","0.2","-1","0","1","598854","-1","-1","18:58:30"
"TestNofixed","5397182363","Bob9","0","0.3","1","1521","1","-1","2","1","1","70","-1","3","10","1","9","0","71","0","1","0","-0.4","1","0","1","599718","-1","-1","18:58:30"
"TestNofixed","8075390860","Bob2","0","0.6","0","1324","1","-1","1","1","1","69","-1","6","0","10","-1","0","38","0","1","0","0.2","-1","0","0","596404","-1","-1","18:58:30"
"TestNofixed","2796802837","Bob11","0","0.3","0.9","1374","1","1","2","1","1","69","-1","3","9","16","0.8","1","40","0","1","0","-0.4","0.8","0","0","600073","-1","-1","18:58:30"
"TestNofixed","6102502672","Bob18","0","0.6","0.1","1342","1","-1","1","1","1","69","-1","6","1","-0.8","3","1","80","0","1","0","0.2","-0.8","0","1","596763","-1","-1","18:58:30"
"TestNofixed","5347507835","Bob16","0","0.6","0","1556","1","-1","1","1","1","69","-1","6","0","8","-1","0","64","0","1","0","0.2","-1","0","0","598460","-1","-1","18:58:31"
"TestNofixed","3903750118","Bob5","0","0.3","1","1417","1","-1","2","1","1","70","-1","3","10","13","1","1","55","0","1","0","-0.4","1","0","0","599563","-1","-1","18:58:31"
"TestNofixed","4875751616","Bob15","0","0.8","0.2","1385","1","-1","1","1","1","69","-1","8","2","-0.6","0.6","1","38","0","0","0","0.6","-0.6","1","1","597368","-1","-1","18:58:31"
"TestNofixed","7946298863","Bob17","0","0.3","0.9","1411","1","-1","2","1","1","69","-1","3","9","6","0.8","1","52","0","1","0","-0.4","0.8","0","0","597413","-1","-1","18:58:31"
"TestNofixed","3770375042","Bob1","0","0.6","0.1","1372","1","-1","1","1","1","70","-1","6","1","14","-0.8","0","49","0","1","0","0.2","-0.8","0","0","600844","-1","-1","18:58:31"
"TestNofixed","714591089","Bob8","0","0.6","0.1","1362","-1","-1","1","1","1","70","-1","6","1","-0.8","17","1","43","0","1","0","0.2","-0.8","0","1","600325","-1","-1","18:58:31"
"TestNofixed","4458819482","Bob4","0","0.3","1","1376","1","-1","2","1","1","70","-1","3","10","2","1","1","57","0","1","0","-0.4","1","0","0","599493","-1","-1","18:58:31"
"TestNofixed","1980223943","Bob0","0","0.6","0.2","1422","-1","1","1","1","1","70","-1","6","2","9","-0.6","0","33","0","1","0","0.2","-0.6","0","0","599369","-1","-1","18:58:31"
"TestNofixed","9231069906","Bob13","0","0.6","0.2","1391","-1","-1","1","1","1","70","-1","6","2","12","-0.6","0","65","0","1","0","0.2","-0.6","0","0","599316","-1","-1","18:58:31"
"TestNofixed","8390723966","Bob19","0","0.3","0.9","1379","1","-1","2","1","1","70","-1","3","9","0.8","2","0","51","0","1","0","-0.4","0.8","0","1","599658","-1","-1","18:58:32"
"TestNofixed","5025811289","Bob6","0","0.6","0.1","1350","1","1","1","1","1","70","-1","6","1","7","-0.8","0","61","0","1","0","0.2","-0.8","0","0","601419","-1","-1","18:58:32"
"TestNofixed","5419614958","Bob14","0","0.6","0.1","1454","-1","1","1","1","1","70","-1","6","1","-0.8","16","1","27","0","1","0","0.2","-0.8","0","1","600517","-1","-1","18:58:32"
"TestNofixed","4400324193","Bob12","0","0.6","0.2","1349","1","1","1","1","1","70","-1","6","2","11","-0.6","0","51","0","1","0","0.2","-0.6","0","0","601955","-1","-1","18:58:32"
"TestNofixed","1924330878","Bob3","0","0.3","1","1387","1","-1","2","1","1","70","-1","3","10","12","1","1","43","0","1","0","-0.4","1","0","0","599743","-1","-1","18:58:33"
"TestNofixed","8717803471","Bob7","0","0.6","0","1364","1","-1","1","1","1","70","-1","6","0","-1","6","1","33","0","1","0","0.2","-1","0","1","598941","-1","-1","18:58:33"
"TestNofixed","9222120436","Bob10","0","0.6","0.1","1432","1","-1","1","1","1","71","-1","6","1","16","-0.8","0","66","0","1","0","0.2","-0.8","0","0","602201","-1","-1","18:58:33"
"TestNofixed","8075390860","Bob2","0","0.6","0.1","1353","1","-1","1","1","1","70","-1","6","1","-0.8","10","1","39","0","1","0","0.2","-0.8","0","1","599664","-1","-1","18:58:33"
"TestNofixed","5397182363","Bob9","0","0.6","0","1440","1","-1","1","1","1","71","-1","6","0","3","-1","0","72","0","1","0","0.2","-1","0","0","603074","-1","-1","18:58:33"
"TestNofixed","2796802837","Bob11","0","0.3","1","1367","1","-1","2","1","1","70","-1","3","10","16","1","1","41","0","1","0","-0.4","1","0","0","603347","-1","-1","18:58:33"
"TestNofixed","6102502672","Bob18","0","0.6","0.2","1400","-1","-1","1","1","1","70","-1","6","2","3","-0.6","0","79","0","1","0","0.2","-0.6","0","0","600078","-1","-1","18:58:34"
"TestNofixed","3903750118","Bob5","0","0.6","0","1369","1","-1","1","1","1","71","-1","6","0","17","-1","0","56","0","1","0","0.2","-1","0","0","602880","-1","-1","18:58:34"
"TestNofixed","4875751616","Bob15","0","0.6","0","1373","-1","-1","1","1","1","70","-1","6","0","17","-1","0","37","0","1","0","0.2","-1","0","0","600659","-1","-1","18:58:34"
"TestNofixed","5347507835","Bob16","0","0.6","0.1","1478","1","-1","1","1","1","70","-1","6","1","-0.8","8","1","65","0","1","0","0.2","-0.8","0","1","601862","-1","-1","18:58:34"
"TestNofixed","7946298863","Bob17","0","0.3","1","1462","1","-1","2","1","1","70","-1","3","10","6","1","1","53","0","1","0","-0.4","1","0","0","600782","-1","-1","18:58:34"
"TestNofixed","3770375042","Bob1","0","0.6","0.2","1405","-1","-1","1","1","1","71","-1","6","2","14","-0.6","0","48","0","1","0","0.2","-0.6","0","0","604159","-1","-1","18:58:34"
"TestNofixed","714591089","Bob8","0","0.6","0.2","1439","-1","-1","1","1","1","71","-1","6","2","17","-0.6","0","42","0","1","0","0.2","-0.6","0","0","603686","-1","-1","18:58:34"
"TestNofixed","4458819482","Bob4","0","0.6","0","1416","1","-1","1","1","1","71","-1","6","0","11","-1","0","58","0","1","0","0.2","-1","0","0","602815","-1","-1","18:58:35"
"TestNofixed","1980223943","Bob0","0","0.6","0.3","1333","1","-1","1","1","1","71","-1","6","3","9","-0.4","0","34","0","1","0","0.2","-0.4","0","0","602645","-1","-1","18:58:35"
"TestNofixed","9231069906","Bob13","0","0.6","0.3","1383","-1","1","1","1","1","71","-1","6","3","-0.4","12","1","64","0","1","0","0.2","-0.4","0","1","602608","-1","-1","18:58:35"
"TestNofixed","8390723966","Bob19","0","0.3","1","1369","1","1","2","1","1","71","-1","3","10","1","2","0","52","0","1","0","-0.4","1","0","1","602939","-1","-1","18:58:35"
"TestNofixed","5025811289","Bob6","0","0.6","0.2","1420","-1","-1","1","1","1","71","-1","6","2","7","-0.6","0","60","0","1","0","0.2","-0.6","0","0","604756","-1","-1","18:58:35"
"TestNofixed","5419614958","Bob14","0","0.6","0.2","1339","-1","-1","1","1","1","71","-1","6","2","-0.6","16","1","26","0","1","0","0.2","-0.6","0","1","603770","-1","-1","18:58:36"
"TestNofixed","1924330878","Bob3","0","0.6","0","1386","1","-1","1","1","1","71","-1","6","0","-1","13","1","44","0","1","0","0.2","-1","0","1","603040","-1","-1","18:58:36"
"TestNofixed","4400324193","Bob12","0","0.6","0.3","1464","1","-1","1","1","1","71","-1","6","3","11","-0.4","0","52","0","1","0","0.2","-0.4","0","0","605336","-1","-1","18:58:36"
"TestNofixed","8717803471","Bob7","0","0.6","0.1","1452","1","-1","1","1","1","71","-1","6","1","6","-0.8","0","34","0","1","0","0.2","-0.8","0","0","602302","-1","-1","18:58:36"
"TestNofixed","8075390860","Bob2","0","0.6","0.2","1422","1","1","1","1","1","71","-1","6","2","10","-0.6","0","40","0","1","0","0.2","-0.6","0","0","603005","-1","-1","18:58:36"
"TestNofixed","9222120436","Bob10","0","0.6","0.2","1474","-1","1","1","1","1","72","-1","6","2","16","-0.6","0","65","0","1","0","0.2","-0.6","0","0","605595","-1","-1","18:58:36"
"TestNofixed","5397182363","Bob9","0","0.6","0.1","1422","1","-1","1","1","1","72","-1","6","1","3","-0.8","0","73","0","1","0","0.2","-0.8","0","0","606428","-1","-1","18:58:36"
"TestNofixed","2796802837","Bob11","0","0.6","0","1369","1","-1","1","1","1","71","-1","6","0","-1","6","1","42","0","1","0","0.2","-1","0","1","606635","-1","-1","18:58:37"
"TestNofixed","6102502672","Bob18","0","0.6","0.3","1315","1","1","1","1","1","71","-1","6","3","3","-0.4","0","80","0","1","0","0.2","-0.4","0","0","603299","-1","-1","18:58:37"
"TestNofixed","4875751616","Bob15","0","0.6","0.1","1381","1","-1","1","1","1","71","-1","6","1","-0.8","17","1","38","0","1","0","0.2","-0.8","0","1","603971","-1","-1","18:58:38"
"TestNofixed","3903750118","Bob5","0","0.6","0.1","1381","1","-1","1","1","1","72","-1","6","1","17","-0.8","0","57","0","1","0","0.2","-0.8","0","0","606187","-1","-1","18:58:38"
"TestNofixed","5347507835","Bob16","0","0.6","0.2","1470","-1","1","1","1","1","71","-1","6","2","8","-0.6","0","64","0","1","0","0.2","-0.6","0","0","605250","-1","-1","18:58:38"
"TestNofixed","714591089","Bob8","0","0.6","0.3","1362","1","1","1","1","1","72","-1","6","3","-0.4","17","1","43","0","1","0","0.2","-0.4","0","1","606999","-1","-1","18:58:38"
"TestNofixed","7946298863","Bob17","0","0.6","0","1487","1","-1","1","1","1","71","-1","6","0","-1","2","1","54","0","1","0","0.2","-1","0","1","604199","-1","-1","18:58:38"
"TestNofixed","3770375042","Bob1","0","0.6","0.3","1489","1","1","1","1","1","72","-1","6","3","-0.4","14","1","49","0","1","0","0.2","-0.4","0","1","607558","-1","-1","18:58:38"
"TestNofixed","4458819482","Bob4","0","0.6","0.1","1453","1","-1","1","1","1","72","-1","6","1","-0.8","11","1","59","0","1","0","0.2","-0.8","0","1","606215","-1","-1","18:58:38"
"TestNofixed","1980223943","Bob0","0","0.6","0.4","1448","1","-1","1","1","1","72","-1","6","4","9","-0.2","0","35","0","1","0","0.2","-0.2","0","0","606011","-1","-1","18:58:38"
"TestNofixed","9231069906","Bob13","0","0.6","0.4","1425","1","-1","1","1","1","72","-1","6","4","-0.2","12","1","65","0","1","0","0.2","-0.2","0","1","605967","-1","-1","18:58:38"
"TestNofixed","8390723966","Bob19","0","0.6","0","1457","-1","-1","1","1","1","72","-1","6","0","9","-1","0","51","0","1","0","0.2","-1","0","0","606307","-1","-1","18:58:39"
"TestNofixed","5025811289","Bob6","0","0.6","0.3","1331","1","-1","1","1","1","72","-1","6","3","-0.4","7","1","61","0","1","0","0.2","-0.4","0","1","608012","-1","-1","18:58:39"
"TestNofixed","5419614958","Bob14","0","0.6","0.3","1491","1","-1","1","1","1","72","-1","6","3","16","-0.4","0","27","0","1","0","0.2","-0.4","0","0","607170","-1","-1","18:58:39"
"TestNofixed","1924330878","Bob3","0","0.6","0.1","1453","1","-1","1","1","1","72","-1","6","1","13","-0.8","0","45","0","1","0","0.2","-0.8","0","0","606403","-1","-1","18:58:39"
"TestNofixed","4400324193","Bob12","0","0.6","0.4","1478","-1","-1","1","1","1","72","-1","6","4","11","-0.2","0","51","0","1","0","0.2","-0.2","0","0","608734","-1","-1","18:58:39"
"TestNofixed","8717803471","Bob7","0","0.6","0.2","1445","-1","1","1","1","1","72","-1","6","2","-0.6","6","1","33","0","1","0","0.2","-0.6","0","1","605654","-1","-1","18:58:39"
"TestNofixed","8075390860","Bob2","0","0.6","0.3","1404","1","-1","1","1","1","72","-1","6","3","10","-0.4","0","41","0","1","0","0.2","-0.4","0","0","606320","-1","-1","18:58:40"
"TestNofixed","5397182363","Bob9","0","0.6","0.2","1425","1","-1","1","1","1","73","-1","6","2","-0.6","3","1","74","0","1","0","0.2","-0.6","0","1","609771","-1","-1","18:58:40"
"TestNofixed","9222120436","Bob10","0","0.6","0.3","1455","1","-1","1","1","1","73","-1","6","3","-0.4","16","1","66","0","1","0","0.2","-0.4","0","1","608976","-1","-1","18:58:40"
"TestNofixed","2796802837","Bob11","0","0.6","0.1","1399","1","-1","1","1","1","72","-1","6","1","-0.8","6","1","43","0","1","0","0.2","-0.8","0","1","609947","-1","-1","18:58:40"
"TestNofixed","6102502672","Bob18","0","0.6","0.4","1446","1","1","1","1","1","72","-1","6","4","3","-0.2","0","81","0","1","0","0.2","-0.2","0","0","606654","-1","-1","18:58:40"
"TestNofixed","3903750118","Bob5","0","0.6","0.2","1365","-1","1","1","1","1","73","-1","6","2","-0.6","17","1","56","0","1","0","0.2","-0.6","0","1","609464","-1","-1","18:58:41"
"TestNofixed","4875751616","Bob15","0","0.6","0.2","1394","1","-1","1","1","1","72","-1","6","2","-0.6","17","1","39","0","1","0","0.2","-0.6","0","1","607287","-1","-1","18:58:41"
"TestNofixed","5347507835","Bob16","0","0.6","0.3","1384","1","1","1","1","1","72","-1","6","3","-0.4","8","1","65","0","1","0","0.2","-0.4","0","1","608564","-1","-1","18:58:41"
"TestNofixed","714591089","Bob8","0","0.6","0.4","1408","-1","1","1","1","1","73","-1","6","4","17","-0.2","0","42","0","1","0","0.2","-0.2","0","0","610329","-1","-1","18:58:41"
"TestNofixed","3770375042","Bob1","0","0.6","0.4","1383","-1","-1","1","1","1","73","-1","6","4","14","-0.2","0","48","0","1","0","0.2","-0.2","0","0","610869","-1","-1","18:58:41"
"TestNofixed","7946298863","Bob17","0","0.6","0.1","1448","-1","-1","1","1","1","72","-1","6","1","-0.8","2","1","53","0","1","0","0.2","-0.8","0","1","607565","-1","-1","18:58:41"
"TestNofixed","4458819482","Bob4","0","0.6","0.2","1403","1","-1","1","1","1","73","-1","6","2","-0.6","11","1","60","0","1","0","0.2","-0.6","0","1","609529","-1","-1","18:58:41"
"TestNofixed","1980223943","Bob0","0","0.6","0.5","1413","1","1","1","1","1","73","-1","6","5","0","9","1","36","0","1","0","0.2","0","0","1","609334","-1","-1","18:58:41"
"TestNofixed","9231069906","Bob13","0","0.6","0.5","1376","-1","-1","1","1","1","73","-1","6","5","0","12","1","64","0","1","0","0.2","0","0","1","609256","-1","-1","18:58:41"
"TestNofixed","8390723966","Bob19","0","0.6","0.1","1338","-1","-1","1","1","1","73","-1","6","1","9","-0.8","0","50","0","1","0","0.2","-0.8","0","0","609555","-1","-1","18:58:42"
"TestNofixed","5025811289","Bob6","0","0.6","0.4","1381","-1","-1","1","1","1","73","-1","6","4","-0.2","7","1","60","0","1","0","0.2","-0.2","0","1","611304","-1","-1","18:58:42"
"TestNofixed","5419614958","Bob14","0","0.6","0.4","1418","-1","-1","1","1","1","73","-1","6","4","16","-0.2","0","26","0","1","0","0.2","-0.2","0","0","610516","-1","-1","18:58:42"
"TestNofixed","1924330878","Bob3","0","0.8","0.1","1407","1","-1","1","1","1","73","-1","8","1","-0.8","0.6","1","46","0","0","0","0.6","-0.8","1","1","609719","-1","-1","18:58:43"
"TestNofixed","4400324193","Bob12","0","0.6","0.5","1404","1","1","1","1","1","73","-1","6","5","0","11","1","52","0","1","0","0.2","0","0","1","612044","-1","-1","18:58:43"
"TestNofixed","8717803471","Bob7","0","0.6","0.3","1389","1","-1","1","1","1","73","-1","6","3","6","-0.4","0","34","0","1","0","0.2","-0.4","0","0","608958","-1","-1","18:58:43"
"TestNofixed","5397182363","Bob9","0","0.6","0.3","1355","-1","-1","1","1","1","74","-1","6","3","3","-0.4","0","73","0","1","0","0.2","-0.4","0","0","613042","-1","-1","18:58:43"
"TestNofixed","8075390860","Bob2","0","0.6","0.4","1463","-1","1","1","1","1","73","-1","6","4","10","-0.2","0","40","0","1","0","0.2","-0.2","0","0","609692","-1","-1","18:58:43"
"TestNofixed","9222120436","Bob10","0","0.6","0.4","1429","1","1","1","1","1","74","-1","6","4","16","-0.2","0","67","0","1","0","0.2","-0.2","0","0","612320","-1","-1","18:58:43"
"TestNofixed","2796802837","Bob11","0","0.6","0.2","1410","1","1","1","1","1","73","-1","6","2","-0.6","6","1","44","0","1","0","0.2","-0.6","0","1","613271","-1","-1","18:58:43"
"TestNofixed","6102502672","Bob18","0","0.6","0.5","1357","-1","-1","1","1","1","73","-1","6","5","3","0","0","80","0","1","0","0.2","0","0","0","609921","-1","-1","18:58:43"
"TestNofixed","3903750118","Bob5","0","0.6","0.3","1371","1","-1","1","1","1","74","-1","6","3","-0.4","17","1","57","0","1","0","0.2","-0.4","0","1","612742","-1","-1","18:58:44"
"TestNofixed","4875751616","Bob15","0","0.6","0.3","1364","1","1","1","1","1","73","-1","6","3","17","-0.4","0","40","0","1","0","0.2","-0.4","0","0","610573","-1","-1","18:58:44"
